C328461,Memory,NOR FLASH,XM25QH64AHIG,SOP-8_5.2x5.3x1.27P,8,XMC,Extended,64Mb (256 Bytes x 32768 pages) SPI - Dual/Quad I/O FLASH Non-Volatile SOP-8L NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1811072025_XMC-XM25QH64AHIG_C328461.pdf,500-999:0.302362205,4000-:0.291338583,1-9:0.530708661,30-99:0.368503937,2000-3999:0.294488189,10-29:0.436220472,100-499:0.311811024,1000-1999:0.297637795,0,
C328462,Memory,NOR FLASH,XM25QA64ABIE,TFBGA-24,24,XMC,Extended,64Mb (256 Bytes x 32768 pages) SPI - Dual/Quad I/O FLASH Non-Volatile TFBGA NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1811072025_XMC-XM25QA64ABIE_C328462.pdf,1-9:0.968503937,10-29:0.796850394,30-99:0.674015748,100-499:0.571653543,500-999:0.554330709,1000-1999:0.544881890,2000-3999:0.538582677,4000-:0.533858268,0,
C328463,Memory,NOR FLASH,XM25QH128AHIG,PSOP-8_5.3x5.3x1.27P,8,XMC,Extended,128Mb (256 Bytes x 65535 pages) SPI - Dual/Quad I/O FLASH Non-Volatile SOP-8L NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1811072025_XMC-XM25QH128AHIG_C328463.pdf,1-9:0.948031496,10-29:0.779527559,30-99:0.656692913,100-499:0.555905512,500-999:0.538582677,1000-1999:0.530708661,2000-3999:0.524409449,4000-:0.519685039,0,
C33035,Memory,EEPROM,AT24C256C-XHL-T,TSSOP-8_3.0x4.4x0.65P,8,Microchip Tech,Extended,1.7V ~ 5.5V I2C 256Kb (32K x 8) TSSOP-8(3x4.4x0.65£© EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809192110_Microchip-Tech-AT24C256C-XHL-T_C33035.pdf,4000-:0.388976378,500-999:0.403149606,2000-3999:0.392125984,10-29:0.587401575,100-499:0.417322835,1-9:0.716535433,30-99:0.492913386,1000-1999:0.396850394,1338,
C337990,Memory,EEPROM,BR24L02FV-WE2,TSSOP-8,8,ROHM Semicon,Extended,LSSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1912111437_ROHM-Semicon-BR24L02FV-WE2_C337990.pdf,1-9:0.289291339,10-29:0.233858268,30-99:0.193700787,100-499:0.160629921,500-999:0.154960630,1000-1999:0.152125984,2000-3999:0.150078740,4000-:0.148661417,1983,
C341497,Memory,EEPROM,BL24C02A-NTRC,UDFN-8,9,BL(Shanghai Belling),Extended,1.7V ~ 5.5V 2-Wire 2Kb (256 x 8) UDFN-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1912111437_BL-Shanghai-Belling-BL24C02A-NTRC_C341497.pdf,5-45:0.066929134,50-65:0.051496063,70-75:0.051496063,80-95:0.051496063,100-140:0.051496063,145-:0.051496063,0,
C343872,Memory,EEPROM,BL24C02-SFRC,TSSOP-8_3.0x4.4x0.65P,8,BL(Shanghai Belling),Extended,1.7V ~ 5.5V 2-Wire 2Kb (256 x 8) TSSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1912111437_BL-Shanghai-Belling-BL24C02-SFRC_C343872.pdf,10-90:0.065826772,100-290:0.053228346,300-990:0.044094488,1000-4990:0.036535433,5000-9990:0.035275591,10000-19990:0.034645669,20000-39990:0.034173228,40000-:0.033858268,30462,
C343873,Memory,EEPROM,BL24C16-SFRC,TSSOP-8_3.0x4.4x0.65P,8,BL(Shanghai Belling),Extended,1.7V ~ 5.5V 2-Wire 16Kb (2K x 8) TSSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1912111437_BL-Shanghai-Belling-BL24C16-SFRC_C343873.pdf,5-45:0.144566929,50-145:0.119370079,150-495:0.101102362,500-2495:0.085984252,2500-4995:0.083464567,5000-9995:0.082204724,10000-19995:0.081259843,20000-:0.080629921,2850,
C343874,Memory,EEPROM,BL24C32-SFRC,TSSOP-8_3.0x4.4x0.65P,8,BL(Shanghai Belling),Extended,TSSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1912111437_BL-Shanghai-Belling-BL24C32-SFRC_C343874.pdf,50-65:0.060629921,80-95:0.060629921,145-145:0.060629921,500-:0.052913386,5-45:0.078897638,70-75:0.060629921,100-140:0.060629921,150-495:0.059370079,2,
C34469,Memory,NOR FLASH,SST39VF1601-70-4I-EKE,TSOP-48_12.0x18.4x0.5P,48,Microchip Tech,Extended,16Mb (1M x 16) Parallel FLASH Non-Volatile TSOP-48 NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1811060506_Microchip-Tech-SST39VF1601-70-4I-EKE_C34469.pdf,500-999:1.714960630,30-99:2.077165354,2000-3999:1.669291339,4000-:1.656692913,1-9:2.966929134,10-29:2.450393701,100-499:1.768503937,1000-1999:1.689763780,0,
C34494,Memory,NOR FLASH,S29GL256P10TFI010,TSOP-56,56,SPANSION,Extended,256Mb (32M x 8) Parallel FLASH Non-Volatile TSOP-56_14x20mm NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1804240920_SPANSION-S29GL256P10TFI010_C34494.pdf,4000-:3.047244094,10-29:3.376377953,100-499:3.196850394,500-999:3.157480315,2000-3999:3.072440945,1-9:3.864566929,30-99:3.286614173,1000-1999:3.108661417,0,
C34591,Memory,NOR FLASH,W25X20CLSNIG,SOIC-8_3.9x4.9x1.27P,8,Winbond Elec,Extended,2Mb (256K x 8) SPI - Dual I/O FLASH Non-Volatile SOIC-8_150mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1809200019_Winbond-Elec-W25X20CLSNIG_C34591.pdf,1000-1999:0.914960630,2000-3999:0.902362205,4000-:0.896062992,1-9:1.664566929,10-29:1.362204724,30-99:1.141732283,100-499:0.960629921,500-999:0.929133858,11,
C34807,Memory,EEPROM,AT24C02D-SSHM-T,SOIC-8_3.9x4.9x1.27P,8,Microchip Tech,Extended,1.7V ~ 3.6V I2C 2Kb (256 x 8) SOIC-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809081515_Microchip-Tech-AT24C02D-SSHM-T-_C34807.pdf,4000-:1.108661417,10-29:1.566929134,100-499:1.173228346,500-999:1.141732283,2000-3999:1.116535433,1-9:1.866141732,30-99:1.351181102,1000-1999:1.127559055,3774,
C351425,Memory,EEPROM,PT24C02,SOP-8_3.9x4.9x1.27P,8,PUOLOP,Extended,SOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PUOLOP-PT24C02_C351425.pdf,5-45:0.100314961,50-145:0.081417323,150-495:0.067716535,500-2495:0.056377953,2500-4995:0.054488189,5000-9995:0.053543307,10000-19995:0.052913386,20000-:0.052440945,27713,
C356696,Memory,EEPROM,AT24C02M/TR,SOP-8,8,HGSEMI,Extended,SOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108131830_HGSEMI-AT24C02M-TR_C356696.pdf,5-45:0.071811024,50-145:0.061259843,150-495:0.052598425,500-2495:0.043307087,2500-4995:0.041417323,5000-9995:0.040944882,10000-19995:0.040629921,20000-:0.040472441,17295,
C358633,Memory,NOR FLASH,FM25Q16A-SOB-T-G,SOP-8_5.2x5.3x1.27P,8,FUDAN MICRO,Extended,SOP-8 NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_FUDAN-MICRO-FM25Q16A-SOB-T-G_C358633.pdf,1-9:0.274173228,30-99:0.192913386,2000-3999:0.155748031,500-999:0.159952756,4000-:0.154645669,10-29:0.227086614,100-499:0.164755906,1000-1999:0.157590551,0,
C36057,Memory,EEPROM,AT24CM01-SHD-T,SOIC-8_5.3x5.3x1.27P,8,Microchip Tech,Extended,2.5V ~ 5.5V I2C 1Mb (128K x 8) SOIC-8_208mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1806041827_Microchip-Tech-AT24CM01-SHD-T_C36057.pdf,1-9:5.598425197,10-29:4.540157480,30-99:3.773228346,100-499:3.140157480,500-999:3.033070866,1000-1999:2.979527559,2000-3999:2.940157480,4000-:2.913385827,0,
C36157,Memory,EEPROM,AT24C01C-SSHM-T,SOIC-8_3.9x4.9x1.27P,8,Microchip Tech,Extended,1.7V ~ 5.5V I2C 1Kb (128 x 8) SOIC-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809192033_Microchip-Tech-AT24C01C-SSHM-T_C36157.pdf,1-9:0.333858268,10-29:0.270866142,30-99:0.225196850,100-499:0.187401575,500-999:0.181102362,1000-1999:0.177952756,2000-3999:0.174803150,4000-:0.173228346,11486,
C36513,Memory,DDR SDRAM,MT41K128M16JT-125:k,FBGA-96_8x14mm,96,Micron Tech,Extended,Parallel 2Gb (128M x 16) 1.238V ~ 1.45V Volatile FBGA-96_8x14mm DDR SDRAM ROHS,https://datasheet.lcsc.com/lcsc/1811051511_Micron-Tech-MT41K128M16JT-125-k_C36513.pdf,1-9:6.086614173,10-29:5.155905512,30-99:4.398425197,100-499:3.582677165,500-999:3.407874016,1000-:3.377952756,4764,
C36553,Memory,EEPROM,AT24CM01-SSHD-T,SOIC-8_3.9x4.9x1.27P,8,Microchip Tech,Extended,2.5V ~ 5.5V I2C 1Mb (128K x 8) SOIC-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809192153_Microchip-Tech-AT24CM01-SSHD-T_C36553.pdf,1-9:3.061417323,10-29:2.525984252,30-99:2.137007874,100-499:1.817322835,500-999:1.762204724,1000-1999:1.735433071,2000-3999:1.714960630,4000-:1.702362205,204,
C365763,Memory,FRAM,FM25640B-GTR,SOIC-8_3.9x4.9x1.27P,8,Cypress Semicon,Extended,SOIC-8 FRAM ROHS,https://datasheet.lcsc.com/lcsc/2004161706_Cypress-Semicon-FM25640B-GTR_C365763.pdf,1-9:8.255118110,10-29:6.831496063,30-99:5.800000000,100-499:4.948031496,500-999:4.803149606,1000-:4.732283465,10,
C367391,Memory,SRAM,IS62WV25616BLL-55TLI,TSOP-44_10.2x18.4x0.8P,44,ISSI(Integrated Silicon Solution),Extended,TSOP-44 SRAM ROHS,https://datasheet.lcsc.com/lcsc/1912111437_ISSI-Integrated-Silicon-Solution-IS62WV25616BLL-55TLI_C367391.pdf,1-9:5.840944882,10-29:4.834645669,30-99:4.105511811,100-499:3.503937008,500-999:3.401574803,1000-1999:3.351181102,2000-3999:3.313385827,4000-:3.288188976,131,
C367430,Memory,SDRAM,MT48LC8M16A2P-6A:L,TSOP-54,54,Micron Tech,Extended,TSOP-54 SDRAM ROHS,https://datasheet.lcsc.com/lcsc/2005091932_Micron-Tech-MT48LC8M16A2P-6A-L_C367430.pdf,1-9:6.100787402,10-29:4.976377953,30-99:4.162204724,100-499:3.489763780,500-999:3.374803150,1000-:3.318110236,0,
C36836,Memory,NOR FLASH,SST39VF6401B-70-4I-EKE,TSOP-48_12.0x18.4x0.5P,48,Microchip Tech,Extended,64Mb (4M x 16) Parallel FLASH Non-Volatile TSOP-48 NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1806150418_Microchip-Tech-SST39VF6401B-70-4I-EKE_C36836.pdf,1-9:3.977952756,10-29:3.502362205,30-99:3.415748031,100-499:3.327559055,500-999:3.289763780,1000-1999:3.240944882,2000-3999:3.204724409,4000-:3.181102362,0,
C36901,Memory,EEPROM,AT25256B-SSHL-T,SOIC-8_3.9x4.9x1.27P,8,Microchip Tech,Extended,1.8V ~ 5.5V SPI 256Kb (32K x 8) SOIC-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809192013_Microchip-Tech-AT25256B-SSHL-T_C36901.pdf,1-9:0.763779528,10-29:0.629921260,30-99:0.533858268,100-499:0.453543307,500-999:0.440944882,1000-:0.434645669,0,
C37388,Memory,Font chips,GT21L16S2W,SOIC-8_3.9x4.9x1.27P,8,Gotop,Extended,12x12/16x16 GB2312/UNICODE 80MHz SPI 12mA ∫·÷√∫·≈≈ 5¶ÃA 2.7V~3.6V -40°Ê~+85°Ê SOIC-8_150mil Font chips ROHS,https://datasheet.lcsc.com/lcsc/1809172010_Gotop-GT21L16S2W_C37388.pdf,1-9:0.845669291,10-29:0.711811024,30-99:0.612598425,100-499:0.532283465,500-999:0.518110236,1000-1999:0.511811024,2000-3999:0.507086614,4000-:0.502362205,133,
C377629,Memory,NOR FLASH,W25Q16FWSSIQ,SOIC-8,8,Winbond Elec,Extended,16Mb (2M x 8) SPI - Dual/Quad I/O NOR Flash 104MHz FLASH Non-Volatile SOIC-8_208mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Winbond-Elec-W25Q16FWSSIQ_C377629.pdf,1-9:0.544881890,10-29:0.436220472,30-99:0.359055118,100-499:0.294488189,500-999:0.283464567,1000-:0.277165354,0,
C37775,Memory,NOR FLASH,M25PE20-VMN6TP,SOIC-8_3.9x4.9x1.27P,8,Micron Tech,Extended,2Mb (256K x 8) SPI FLASH Non-Volatile SOIC-8_150mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1809252013_Micron-Tech-M25PE20-VMN6TP_C37775.pdf,1-9:1.135433071,10-29:0.943307087,30-99:0.804724409,100-499:0.689763780,500-999:0.670866142,1000-:0.661417323,0,
C377947,Memory,EEPROM,M24C64-DRMN3TP/K,SO-8,8,STMicroelectronics,Extended,SO-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1912111437_STMicroelectronics-M24C64-DRMN3TP-K_C377947.pdf,10-29:0.532283465,100-499:0.384251969,1000-1999:0.366929134,500-999:0.373228346,4000-:0.360629921,1-9:0.644094488,30-99:0.451968504,2000-3999:0.363779528,0,
C37865,Memory,NOR FLASH,S29GL128P10TFI010,TSOP-56,56,SPANSION,Extended,FLASH Parallel 128Mb (16M x 8) Non-Volatile TSOP-56_14x20mm NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1806011820_SPANSION-S29GL128P10TFI010_C37865.pdf,500-:5.110236220,10-29:5.283464567,100-499:5.110236220,1-9:5.930708661,30-99:5.196850394,0,
C379091,Memory,NAND FLASH,MKDV1GCL-NE,LGA-8_6.0x8.0x1.27P,8,MK,Extended,LGA-8 NAND FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_MK-MKDV1GCL-NE_C379091.pdf,1-9:1.801574803,10-13:1.385826772,14-15:1.385826772,16-19:1.385826772,20-28:1.385826772,29-:1.385826772,0,
C379092,Memory,NAND FLASH,MKDV2GCL-NE,LGA-8,8,MK,Extended,NAND Flash 50MHz FLASH SD2.0 2Gb Non-Volatile LGA-8 NAND FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_MK-MKDV2GCL-NE_C379092.pdf,10-13:1.858267717,20-28:1.858267717,29-29:1.858267717,30-99:1.607874016,1-9:2.415748031,16-19:1.858267717,14-15:1.858267717,100-:1.431496063,0,
C379093,Memory,NAND FLASH,MKDV4GIL-AS,LGA-8,8,MK,Extended,Non-Volatile SD2.0 NAND Flash 4Gb FLASH 50MHz LGA-8 NAND FLASH ROHS,https://datasheet.lcsc.com/lcsc/2110081730_MK-MKDV4GIL-AS_C379093.pdf,1-9:6.546456693,10-29:5.400000000,30-99:4.568503937,100-499:3.883464567,500-999:3.766929134,1000-:3.708661417,346,
C379094,Memory,NAND FLASH,MKDV8GIL-AS,LGA-8_6.0x8.0x1.27P,8,MK,Extended,Non-Volatile SD2.0 NAND Flash 8Gb FLASH 50MHz LGA-8 NAND FLASH ROHS,https://datasheet.lcsc.com/lcsc/2110081730_MK-MKDV8GIL-AS_C379094.pdf,1-9:12.028346457,10-29:9.848818898,30-99:8.267716535,500-999:6.741732283,100-499:6.965354331,1000-:6.633070866,1516,
C382037,Memory,FRAM,FM24CL16B-GTR,SOIC-8_3.9x4.9x1.27P,8,Cypress Semicon,Extended,SOIC-8 FRAM ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Cypress-Semicon-FM24CL16B-GTR_C382037.pdf,1-9:1.359055118,10-29:1.014173228,30-99:0.951181102,100-499:0.888188976,500-999:0.859842520,1000-1999:0.845669291,2000-3999:0.836220472,4000-:0.828346457,15,
C382041,Memory,FRAM,FM24V02A-GTR,SOIC-8_3.9x4.9x1.27P,8,Cypress Semicon,Extended,SOIC-8 FRAM ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Cypress-Semicon-FM24V02A-GTR_C382041.pdf,1-9:3.935433071,10-29:3.450393701,30-99:3.360629921,100-499:3.270866142,500-999:3.231496063,1000-1999:3.182677165,2000-3999:3.146456693,4000-:3.122834646,1079,
C382042,Memory,FRAM,FM25V10-G,SOIC-8_3.9x4.9x1.27P,8,Cypress Semicon,Extended,SOIC-8 FRAM ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Cypress-Semicon-FM25V10-G_C382042.pdf,10-29:4.867716535,100-101:4.645669291,104-:4.645669291,1-9:5.428346457,30-99:4.777952756,102-103:4.645669291,0,
C382733,Memory,NOR FLASH,MX25U6435FM2I-10G,SOP-8_5.2x5.3x1.27P,8,MXIC(Macronix),Extended,64Mb SPI/ QPI NOR Flash FLASH 104MHz Non-Volatile SOP-8 NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_MXIC-Macronix-MX25U6435FM2I-10G_C382733.pdf,1-9:2.141732283,10-29:1.768503937,30-99:1.496062992,100-499:1.272440945,500-999:1.234645669,1000-:1.215748031,0,
C382734,Memory,NOR FLASH,MX25L12835FZNI-10G,WSON-8,8,MXIC(Macronix),Extended,128Mb Serial NOR Flash FLASH 133MHz Non-Volatile WSON-8 NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_MXIC-Macronix-MX25L12835FZNI-10G_C382734.pdf,1-9:2.842519685,10-29:2.322834646,30-99:1.946456693,100-499:1.636220472,500-999:1.582677165,2000-3999:1.537007874,4000-:1.524409449,1000-1999:1.557480315,3966,
C382735,Memory,NOR FLASH,MX25L25635FZ2I-10G,WSON-8,9,MXIC(Macronix),Extended,256Mb SPI/ QPI NOR Flash 104MHz FLASH Non-Volatile WSON-8 NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_MXIC-Macronix-MX25L25635FZ2I-10G_C382735.pdf,1-9:5.543307087,10-29:4.494488189,30-99:3.733858268,100-499:3.105511811,500-999:2.998425197,1000-:2.946456693,6,
C382736,Memory,NOR FLASH,MX29LV160DTTI-70G,TSOP-48,48,MXIC(Macronix),Extended,16Mb (2M x 8) CFI NOR Flash FLASH Non-Volatile TSOP NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_MXIC-Macronix-MX29LV160DTTI-70G_C382736.pdf,1-9:3.196850394,10-29:2.648818898,30-99:2.251968504,100-499:1.925984252,500-999:1.869291339,1000-:1.842519685,88,
C382737,Memory,NAND FLASH,MX35LF1GE4AB-Z4I,WSON-8,9,MXIC(Macronix),Extended,Non-Volatile Serial NAND Flash 1Gb (256M x 4) FLASH 104MHz WSON-8 NAND FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_MXIC-Macronix-MX35LF1GE4AB-Z4I_C382737.pdf,1-9:4.749606299,10-29:3.848818898,30-99:3.196850394,100-499:2.658267717,500-999:2.566929134,1000-:2.521259843,442,
C382739,Memory,NOR FLASH,MX66L51235FMI-10G,SOIC-16_7.5x10.3x1.27P,16,MXIC(Macronix),Extended,512Mb (64M x 8) QPI NOR Flash FLASH 104MHz Non-Volatile SOIC-16 NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_MXIC-Macronix-MX66L51235FMI-10G_C382739.pdf,1-9:4.648818898,10-29:4.088188976,30-99:4.000000000,102-103:3.866141732,100-101:3.866141732,104-:3.866141732,0,
C382740,Memory,NOR FLASH,BY25D16ASSIG(T),SOP-8_5.2x5.3x1.27P,8,BOYAMICRO,Extended,16M SPI NOR Flash 108MHz FLASH Non-Volatile SOP-8 NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_BOYAMICRO-BY25D16ASSIG-T_C382740.pdf,1-9:0.359055118,10-29:0.291338583,30-99:0.240944882,100-499:0.200000000,500-999:0.192125984,1000-1999:0.188976378,2000-3999:0.187401575,4000-:0.184251969,4493,
C382741,Memory,NOR FLASH,BY25D40ASOIG(T),TSSOP-8_3.0x4.4x0.65P,8,BOYAMICRO,Extended,4M SPI NOR Flash 108MHz FLASH Non-Volatile TSSOP-8 NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_BOYAMICRO-BY25D40ASOIG-T_C382741.pdf,5-45:0.119370079,50-145:0.096062992,500-2495:0.065196850,5000-9995:0.061574803,20000-:0.060157480,2500-4995:0.062834646,150-495:0.079212598,10000-19995:0.060787402,2,
C382742,Memory,NOR FLASH,BY25D40ASTIG(R),SOP-8_3.9x4.9x1.27P,8,BOYAMICRO,Extended,4Mb SPI NOR Flash FLASH 108MHz Non-Volatile SOP-8 NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_BOYAMICRO-BY25D40ASTIG-R_C382742.pdf,1-9:0.251496063,10-29:0.210551181,30-99:0.180787402,100-499:0.156377953,500-999:0.152125984,1000-1999:0.150078740,2000-3999:0.148503937,4000-:0.147559055,3719,
C382743,Memory,FLASH,BY25D80ASMIG TR,USON-8_EP_2.0x3.0x0.5P,8,BOYAMICRO,Extended,FLASH FLASH 8M SPI USON8 2*3*0.50-0.50mm RoHS,https://datasheet.lcsc.com/szlcsc/1903271112_BOYAMICRO-BY25D80ASMIG-TR_C382743.pdf,500-999:0.130236220,2000-3999:0.126141732,10-29:0.155905512,100-499:0.134803150,1-9:0.213385827,30-99:0.145354331,1000-1999:0.127874016,4000-:0.125039370,0,
C382744,Memory,NOR FLASH,BY25Q16BSTIG(T),SOP-8_3.9x4.9x1.27P,8,BOYAMICRO,Extended,16M SPI NOR Flash 108MHz FLASH Non-Volatile SOP-8_150mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_BOYAMICRO-BY25Q16BSTIG-T_C382744.pdf,1-9:0.390551181,10-29:0.314960630,30-99:0.259842520,100-499:0.215748031,500-999:0.207874016,1000-1999:0.203149606,2000-3999:0.200000000,4000-:0.198425197,2420,
C383790,Memory,NOR FLASH,BY25D80ASTIG(R),SOP-8_3.9x4.9x1.27P,8,BOYAMICRO,Extended,8M SPI NOR Flash 108MHz FLASH Non-Volatile SOP-8_150mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_BOYAMICRO-BY25D80ASTIG-R_C383790.pdf,1-9:0.198740157,10-29:0.160944882,30-99:0.133543307,100-499:0.110866142,500-999:0.107086614,1000-1999:0.105196850,2000-3999:0.103779528,4000-:0.102834646,3563,
C383792,Memory,NOR FLASH,BY25Q32BSSIG(R),SOP-8,8,BOYAMICRO,Extended,32M SPI NOR Flash 108MHz FLASH Non-Volatile SOP-8_208mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_BOYAMICRO-BY25Q32BSSIG-R_C383792.pdf,1-9:0.590551181,10-29:0.496062992,30-99:0.428346457,100-499:0.371653543,500-999:0.362204724,1000-1999:0.357480315,2000-3999:0.352755906,4000-:0.351181102,1353,
C383793,Memory,NOR FLASH,BY25Q64ASSIG,SOP-8_5.2x5.3x1.27P,8,BOYAMICRO,Extended,64M SPI NOR Flash 120MHz FLASH Non-Volatile SOP-8_208mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_BOYAMICRO-BY25Q64ASSIG_C383793.pdf,4000-:0.346456693,10-29:0.540157480,100-499:0.373228346,500-999:0.360629921,2000-3999:0.349606299,1-9:0.666141732,30-99:0.448818898,1000-1999:0.354330709,0,
C383794,Memory,NOR FLASH,BY25Q128ASSIG(R),PSOP-8_5.3x5.3x1.27P,8,BOYAMICRO,Extended,128M SPI NOR Flash 120MHz FLASH Non-Volatile SOP-8_208mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_BOYAMICRO-BY25Q128ASSIG-R_C383794.pdf,1-9:1.760629921,10-29:1.458267717,30-99:1.239370079,100-499:1.058267717,500-999:1.028346457,1000-1999:1.012598425,2000-3999:1.001574803,4000-:0.993700787,300,
C384580,Memory,EEPROM,BL24C32-SFRC,TSSOP-8_3.0x4.4x0.65P,8,BL(Shanghai Belling),Extended,TSSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1912111437_BL-Shanghai-Belling-BL24C32-SFRC_C384580.pdf,5-45:0.112440945,50-145:0.092913386,150-495:0.078582677,500-2495:0.066929134,2500-4995:0.064881890,5000-9995:0.063937008,10000-19995:0.063149606,20000-:0.062677165,0,
C384591,Memory,NOR FLASH,BY25D40ASTIG(T),SOP-8_3.9x4.9x1.27P,8,BOYAMICRO,Extended,4M SPI NOR Flash 108MHz FLASH Non-Volatile SOP-8 NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1912111437_BOYAMICRO-BY25D40ASTIG-T_C384591.pdf,1-9:0.276377953,10-29:0.232283465,30-99:0.200314961,100-499:0.174015748,500-999:0.169433071,1000-1999:0.167212598,2000-3999:0.165559055,4000-:0.164456693,3405,
C38598,Memory,NOR FLASH,MX25L25635FMI-10G,SOIC-16_7.5x10.3x1.27P,16,MXIC(Macronix),Extended,256Mb (256M x 1, 128M x 2, 64M x 4) SPI FLASH Non-Volatile SOIC-16_300mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1809071220_MXIC-Macronix-MX25L25635FMI-10G_C38598.pdf,1-9:5.453543307,10-29:4.404724409,30-99:3.644094488,100-499:3.017322835,500-999:2.910236220,1000-:2.856692913,128,
C38626,Memory,NOR FLASH,EPCS4SI8N,SOIC-8_3.9x4.9x1.27P,8,Intel/Altera,Extended,4Mb (512K x 8) FLASH Non-Volatile SOIC-8_150mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1808132010_Intel-Altera-EPCS4SI8N_C38626.pdf,1-9:4.685039370,10-29:4.015748031,30-99:3.892913386,100-499:3.770078740,500-999:3.714960630,1000-1999:3.648818898,2000-3999:3.598425197,4000-:3.565354331,0,
C386322,Memory,EEPROM,24LCS22A-I/SN,SOIC-8_3.9x4.9x1.27P,8,Microchip Tech,Extended,2.5V ~ 5.5V I2C 2Kb (256 x 8) SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Microchip-Tech-24LCS22A-I-SN_C386322.pdf,4000-:0.540157480,10-29:0.795275591,100-499:0.576377953,1000-1999:0.551181102,1-9:0.959055118,30-99:0.675590551,2000-3999:0.544881890,500-999:0.559055118,100,
C38647,Memory,FRAM,MB85RS16PNF-G-JNERE1,SOIC-8_3.9x4.9x1.27P,8,FUJITSU,Extended,2.7V ~ 3.6V SPI 16Kb (2K x 8) SOIC-8_150mil FRAM ROHS,https://datasheet.lcsc.com/lcsc/1811031915_FUJITSU-MB85RS16PNF-G-JNERE1_C38647.pdf,1-9:0.759055118,10-29:0.645669291,30-99:0.551181102,100-499:0.451968504,500-999:0.429921260,1000-:0.426771654,4300,
C38927,Memory,EEPROM,AT25128B-SSHL-T,SOIC-8_3.9x4.9x1.27P,8,Microchip Tech,Extended,1.8V ~ 5.5V SPI 128Kb (16K x 8) SOIC-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809192112_Microchip-Tech-AT25128B-SSHL-T_C38927.pdf,1-9:2.776377953,10-29:2.262992126,30-99:1.891338583,100-499:1.584251969,500-999:1.532283465,1000-1999:1.507086614,2000-3999:1.486614173,4000-:1.474015748,3638,
